sentence,aspect,label_id,label
"my picks are : - Scallion Pancake ( fried with vegetable juice , very special and tasty ) - Guizhou Chicken - Shredded Squid Family Style ( one of my personal favorites ) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish ( this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .",Sichuan food,1,neutral
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,spinach mushroom calzone,0,negative
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,canned vegetables,0,negative
"To celebrate a birthday , three of us went to Mare anticipating great food .",food,1,neutral
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !,Blue Point oysters,1,neutral
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !,beer,1,neutral
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !,glass of wine,1,neutral
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish .,noodle dishes,2,positive
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish .,Green Curry dish,0,negative
"But for whatever reason , prices are about twice as high .",", prices",0,negative
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .,service,0,negative
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .,food,0,negative
Great atmoshere and worth every bit .,atmoshere,2,positive
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",spicy tuna roll,2,positive
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",rock shrimp tempura,2,positive
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",appetizer,2,positive
The staff was knowledgeable and full of personality .,staff,2,positive
Great staff .,staff,2,positive
"Only complaint would be that at an average cost of $ 12 - $ 15 per meal , I 'd like not to have to worry about finding a seat !",cost,0,negative
"Only complaint would be that at an average cost of $ 12 - $ 15 per meal , I 'd like not to have to worry about finding a seat !",meal,1,neutral
"Only complaint would be that at an average cost of $ 12 - $ 15 per meal , I 'd like not to have to worry about finding a seat !",seat,0,negative
"To finish off such a delightful dinner experience you must have dessert , especially the White Chocolate Bread Pudding with Gelato and hot chocolate .",dessert,2,positive
"To finish off such a delightful dinner experience you must have dessert , especially the White Chocolate Bread Pudding with Gelato and hot chocolate .",White Chocolate Bread Pudding with Gelato and hot chocolate,2,positive
"To finish off such a delightful dinner experience you must have dessert , especially the White Chocolate Bread Pudding with Gelato and hot chocolate .",dinner,2,positive
The banana tower is an amazing dessert as well .,banana tower,2,positive
The banana tower is an amazing dessert as well .,dessert,2,positive
"Excellent atmosphere , delicious dishes good and friendly service .",atmosphere,2,positive
"Excellent atmosphere , delicious dishes good and friendly service .",dishes,2,positive
"Excellent atmosphere , delicious dishes good and friendly service .",service,2,positive
A cool place to hang with your friends for a couple of healthy drinks and desserts .,place,2,positive
A cool place to hang with your friends for a couple of healthy drinks and desserts .,drinks,2,positive
A cool place to hang with your friends for a couple of healthy drinks and desserts .,desserts,2,positive
"Great vibe , lots of people .",vibe,2,positive
"I like Mamoun 's food as well , but side by side , Kati Rolls just produce tastier food hands down .",food,2,positive
"I like Mamoun 's food as well , but side by side , Kati Rolls just produce tastier food hands down .",food,2,positive
"The service is a bit slow , but harkens back to my years growing up in Napoli , Italy where things are not rushed and when you sit down for dinner the table is yours all night .",service,0,negative
"The service is a bit slow , but harkens back to my years growing up in Napoli , Italy where things are not rushed and when you sit down for dinner the table is yours all night .",dinner,1,neutral
"The service is a bit slow , but harkens back to my years growing up in Napoli , Italy where things are not rushed and when you sit down for dinner the table is yours all night .",table,2,positive
But that was n't the icing on the cake : a tiramisu that resembled nothing I have ever had .,icing on the cake,0,negative
But that was n't the icing on the cake : a tiramisu that resembled nothing I have ever had .,tiramisu,0,negative
Great food and the prices are very reasonable .,food,2,positive
Great food and the prices are very reasonable .,prices,2,positive
"A cool bar with great food , and tons of excellent beer .",bar,2,positive
"A cool bar with great food , and tons of excellent beer .",food,2,positive
"A cool bar with great food , and tons of excellent beer .",beer,2,positive
"Be sure to try the seasonal , and always delicious , specials .",", specials",2,positive
The ambience is authentic and relaxing and we have always received attentive and prompt service .,ambience,2,positive
The ambience is authentic and relaxing and we have always received attentive and prompt service .,service,2,positive
"Fresh , authentic , french cuisine in substantial portions .",", french cuisine",2,positive
"Fresh , authentic , french cuisine in substantial portions .",portions,2,positive
"Drinks got screwed up , she acted put upon .",Drinks,0,negative
The one vegetarian entree ( Abby 's treasure ) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables .,vegetarian entree,2,positive
The one vegetarian entree ( Abby 's treasure ) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables .,( Abby 's treasure,2,positive
The one vegetarian entree ( Abby 's treasure ) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables .,wintermelon,2,positive
The one vegetarian entree ( Abby 's treasure ) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables .,assortment of fresh mushrooms and vegetables,2,positive
