sentence,aspect,label_id,label
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,price,2,positive
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .,budget,2,positive
The sheer power and flexibility makes the MacBook Pro a must have for any techie !,power,2,positive
The sheer power and flexibility makes the MacBook Pro a must have for any techie !,flexibility,2,positive
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .,HDMI port,0,negative
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .,S-video port,0,negative
The speakers on it are useless too .,speakers,0,negative
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos .,Battery,1,neutral
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos .,surfing the web,1,neutral
Iphoto is great for adding pictures right to facebook and other social networking sites .,Iphoto,2,positive
"In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they `` expedited '' the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed , by a `` Senior Tech '' .",`` Senior Tech,0,negative
"Some features arent friendly ( volume wheel , sound quality , etc. .",( volume wheel,0,negative
"Some features arent friendly ( volume wheel , sound quality , etc. .",", sound quality",0,negative
"Some features arent friendly ( volume wheel , sound quality , etc. .",features,0,negative
A cheaper price should not equal a `` cheap '' product .,price,2,positive
"I think the manual is somewhere on the hard drive , but I rather have a hard copy .",manual,1,neutral
"I think the manual is somewhere on the hard drive , but I rather have a hard copy .",hard drive,1,neutral
Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too !,software,1,neutral
Adjust the sensitivity since it 's not that responsive to begin with .,sensitivity,0,negative
"After a couple of years , my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery .",battery,0,negative
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",battery life,0,negative
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",case,0,negative
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",core applications,0,negative
"The system constantly overheats , the battery life is too short , the case is coming apart , and my core applications that I use every day in my work as a graphic artist run poorly .",system,0,negative
Later it held zero charge and its replacement worked for less than three months .,charge,0,negative
The company sent me a whole new cord overnight and apologized .,cord,2,positive
It 's even easy to hook up to other wireless networks .,hook up to other wireless networks,2,positive
"Also , I have had alot of trouble with the shift key to go to other lines .",shift key,0,negative
"The rep did not even answer my question , I had to ask him , if he understood what I ask or if he spoke english because he did n't even try to acknowledge my question .",rep,0,negative
It gives me the power and speed that I need to run all the programs I use to edit .,power,2,positive
It gives me the power and speed that I need to run all the programs I use to edit .,speed,2,positive
It gives me the power and speed that I need to run all the programs I use to edit .,programs,1,neutral
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC .,iLife,2,positive
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC .,Microsoft Office,1,neutral
